second,Volt1,Volt2,Volt3,Volt4
-0.0007128,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.00071264,0.061529647,5.32E-02,5.10E-02,4.60E-02
-0.00071248,0.061529647,5.52E-02,4.90E-02,4.40E-02
-0.00071232,0.059519596,5.52E-02,4.90E-02,4.40E-02
-0.00071216,0.059519596,5.52E-02,5.10E-02,4.40E-02
-0.000712,0.059519596,5.32E-02,4.90E-02,4.60E-02
-0.00071184,0.059519596,5.32E-02,4.90E-02,4.60E-02
-0.00071168,0.059519596,5.52E-02,4.90E-02,4.40E-02
-0.00071152,0.059519596,5.52E-02,4.90E-02,4.60E-02
-0.00071136,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.0007112,0.059519596,5.32E-02,5.10E-02,4.60E-02
-0.00071104,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.00071088,0.059519596,5.32E-02,5.10E-02,4.60E-02
-0.00071072,0.059519596,5.32E-02,5.10E-02,4.40E-02
-0.00071056,0.059519596,5.52E-02,4.90E-02,4.40E-02
-0.0007104,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00071024,0.059519596,5.32E-02,5.10E-02,4.40E-02
-0.00071008,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070992,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070976,0.057509546,5.32E-02,4.90E-02,4.40E-02
-0.0007096,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.00070944,0.057509546,5.52E-02,4.90E-02,4.40E-02
-0.00070928,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.00070912,0.059519596,5.52E-02,4.90E-02,4.40E-02
-0.00070896,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.0007088,0.059519596,5.32E-02,5.10E-02,4.40E-02
-0.00070864,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.00070848,0.057509546,5.52E-02,4.90E-02,4.40E-02
-0.00070832,0.057509546,5.52E-02,5.10E-02,4.20E-02
-0.00070816,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.000708,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070784,0.059519596,5.32E-02,5.10E-02,4.60E-02
-0.00070768,0.059519596,5.32E-02,4.90E-02,4.40E-02
-0.00070752,0.057509546,5.32E-02,4.90E-02,4.40E-02
-0.00070736,0.057509546,5.32E-02,5.10E-02,4.60E-02
-0.0007072,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070704,0.057509546,5.52E-02,4.90E-02,4.40E-02
-0.00070688,0.055499496,5.52E-02,5.10E-02,4.40E-02
-0.00070672,0.057509546,5.52E-02,5.10E-02,4.40E-02
-0.00070656,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.0007064,0.057509546,5.52E-02,4.90E-02,4.60E-02
-0.00070624,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070608,0.057509546,5.32E-02,4.90E-02,4.40E-02
-0.00070592,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070576,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.0007056,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070544,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00070528,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070512,0.055499496,5.52E-02,5.10E-02,4.20E-02
-0.00070496,0.057509546,5.52E-02,5.10E-02,4.40E-02
-0.0007048,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070464,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070448,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070432,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070416,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.000704,0.055499496,5.32E-02,5.10E-02,4.40E-02
-0.00070384,0.057509546,5.52E-02,4.90E-02,4.40E-02
-0.00070368,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00070352,0.057509546,5.52E-02,5.30E-02,4.20E-02
-0.00070336,0.055499496,5.32E-02,5.10E-02,4.40E-02
-0.0007032,0.055499496,5.32E-02,5.10E-02,4.20E-02
-0.00070304,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00070288,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00070272,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070256,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.0007024,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00070224,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00070208,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00070192,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00070176,0.055499496,5.52E-02,5.10E-02,4.40E-02
-0.0007016,0.055499496,5.52E-02,5.10E-02,4.40E-02
-0.00070144,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00070128,0.057509546,5.52E-02,5.10E-02,4.40E-02
-0.00070112,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00070096,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.0007008,0.055499496,5.32E-02,5.10E-02,4.40E-02
-0.00070064,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00070048,0.057509546,5.52E-02,5.10E-02,4.20E-02
-0.00070032,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00070016,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.0007,0.055499496,5.32E-02,5.30E-02,4.40E-02
-0.00069984,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.00069968,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.00069952,0.055499496,5.52E-02,5.30E-02,4.40E-02
-0.00069936,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.0006992,0.055499496,5.52E-02,5.30E-02,4.20E-02
-0.00069904,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00069888,0.057509546,5.32E-02,5.10E-02,4.40E-02
-0.00069872,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.00069856,0.055499496,5.32E-02,5.10E-02,4.40E-02
-0.0006984,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.00069824,0.055499496,5.32E-02,5.30E-02,4.40E-02
-0.00069808,0.055499496,5.32E-02,5.30E-02,4.40E-02
-0.00069792,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00069776,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.0006976,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.00069744,0.055499496,5.32E-02,5.30E-02,4.40E-02
-0.00069728,0.055499496,5.32E-02,5.30E-02,4.20E-02
-0.00069712,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00069696,0.055499496,5.32E-02,5.30E-02,4.20E-02
-0.0006968,0.057509546,5.32E-02,5.10E-02,4.20E-02
-0.00069664,0.055499496,5.32E-02,5.30E-02,4.40E-02
-0.00069648,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00069632,0.055499496,5.32E-02,5.30E-02,4.20E-02
-0.00069616,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.000696,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.00069584,0.055499496,5.32E-02,5.50E-02,4.20E-02
-0.00069568,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00069552,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.00069536,0.055499496,5.32E-02,5.30E-02,4.20E-02
-0.0006952,0.055499496,5.11E-02,5.30E-02,4.20E-02
-0.00069504,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.00069488,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00069472,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069456,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.0006944,0.057509546,5.52E-02,5.50E-02,4.20E-02
-0.00069424,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00069408,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069392,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.00069376,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.0006936,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069344,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00069328,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.00069312,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.00069296,0.057509546,5.32E-02,5.30E-02,4.40E-02
-0.0006928,0.055499496,5.32E-02,5.50E-02,4.20E-02
-0.00069264,0.059519596,5.52E-02,5.30E-02,4.40E-02
-0.00069248,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069232,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00069216,0.055499496,5.32E-02,5.50E-02,4.20E-02
-0.000692,0.057509546,5.32E-02,5.50E-02,4.60E-02
-0.00069184,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.00069168,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00069152,0.057509546,5.52E-02,5.30E-02,4.40E-02
-0.00069136,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.0006912,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069104,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069088,0.057509546,5.52E-02,5.50E-02,4.20E-02
-0.00069072,0.057509546,5.52E-02,5.50E-02,4.20E-02
-0.00069056,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.0006904,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00069024,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00069008,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00068992,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00068976,0.057509546,5.32E-02,5.30E-02,4.20E-02
-0.0006896,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.00068944,0.059519596,5.52E-02,5.50E-02,4.20E-02
-0.00068928,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00068912,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.00068896,0.055499496,5.32E-02,5.50E-02,4.20E-02
-0.0006888,0.059519596,5.52E-02,5.50E-02,4.20E-02
-0.00068864,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.00068848,0.055499496,5.52E-02,5.50E-02,4.20E-02
-0.00068832,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00068816,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.000688,0.057509546,5.32E-02,5.50E-02,4.40E-02
-0.00068784,0.059519596,5.52E-02,5.70E-02,4.20E-02
-0.00068768,0.059519596,5.32E-02,5.50E-02,4.20E-02
-0.00068752,0.057509546,5.52E-02,5.50E-02,4.20E-02
-0.00068736,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.0006872,0.057509546,5.32E-02,5.70E-02,4.40E-02
-0.00068704,0.059519596,5.52E-02,5.70E-02,4.40E-02
-0.00068688,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.00068672,0.057509546,5.32E-02,5.50E-02,4.20E-02
-0.00068656,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.0006864,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.00068624,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.00068608,0.059519596,5.52E-02,5.70E-02,4.20E-02
-0.00068592,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068576,0.057509546,5.52E-02,5.50E-02,4.40E-02
-0.0006856,0.059519596,5.52E-02,5.70E-02,4.20E-02
-0.00068544,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.00068528,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.00068512,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068496,0.059519596,5.52E-02,5.70E-02,4.40E-02
-0.0006848,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068464,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068448,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.00068432,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.00068416,0.059519596,5.32E-02,5.50E-02,4.20E-02
-0.000684,0.059519596,5.52E-02,5.70E-02,4.40E-02
-0.00068384,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068368,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.00068352,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068336,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.0006832,0.059519596,5.52E-02,5.70E-02,4.40E-02
-0.00068304,0.059519596,5.52E-02,5.70E-02,4.20E-02
-0.00068288,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068272,0.059519596,5.52E-02,5.90E-02,4.20E-02
-0.00068256,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.0006824,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.00068224,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068208,0.055499496,5.52E-02,5.70E-02,4.40E-02
-0.00068192,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00068176,0.057509546,5.32E-02,5.90E-02,4.40E-02
-0.0006816,0.057509546,5.32E-02,5.90E-02,4.20E-02
-0.00068144,0.057509546,5.52E-02,5.90E-02,4.20E-02
-0.00068128,0.057509546,5.32E-02,5.70E-02,4.40E-02
-0.00068112,0.059519596,5.52E-02,5.70E-02,4.20E-02
-0.00068096,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.0006808,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.00068064,0.059519596,5.52E-02,5.90E-02,4.20E-02
-0.00068048,0.057509546,5.52E-02,5.70E-02,4.20E-02
-0.00068032,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00068016,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00068,0.057509546,5.72E-02,5.90E-02,4.40E-02
-0.00067984,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067968,0.055499496,5.32E-02,5.70E-02,4.40E-02
-0.00067952,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067936,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.0006792,0.057509546,5.52E-02,5.90E-02,4.20E-02
-0.00067904,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067888,0.057509546,5.32E-02,5.90E-02,4.40E-02
-0.00067872,0.055499496,5.52E-02,5.90E-02,4.20E-02
-0.00067856,0.057509546,5.32E-02,5.70E-02,4.20E-02
-0.0006784,0.057509546,5.52E-02,5.90E-02,4.20E-02
-0.00067824,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067808,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00067792,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00067776,0.057509546,5.52E-02,6.10E-02,4.40E-02
-0.0006776,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067744,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067728,0.057509546,5.32E-02,5.90E-02,4.40E-02
-0.00067712,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067696,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.0006768,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067664,0.055499496,5.32E-02,5.90E-02,4.20E-02
-0.00067648,0.055499496,5.32E-02,5.90E-02,4.20E-02
-0.00067632,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067616,0.057509546,5.52E-02,5.90E-02,4.20E-02
-0.000676,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067584,0.057509546,5.52E-02,5.70E-02,4.40E-02
-0.00067568,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00067552,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00067536,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.0006752,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067504,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067488,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00067472,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00067456,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.0006744,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067424,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067408,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00067392,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067376,0.055499496,5.72E-02,5.90E-02,4.40E-02
-0.0006736,0.055499496,5.52E-02,5.90E-02,4.20E-02
-0.00067344,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00067328,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00067312,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067296,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.0006728,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067264,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067248,0.055499496,5.52E-02,6.10E-02,4.40E-02
-0.00067232,0.055499496,5.52E-02,6.10E-02,4.40E-02
-0.00067216,0.055499496,5.72E-02,5.90E-02,4.60E-02
-0.000672,0.055499496,5.72E-02,5.90E-02,4.40E-02
-0.00067184,0.055499496,5.52E-02,5.90E-02,4.20E-02
-0.00067168,0.055499496,5.72E-02,5.90E-02,4.40E-02
-0.00067152,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00067136,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.0006712,0.057509546,5.52E-02,5.90E-02,4.60E-02
-0.00067104,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00067088,0.055499496,5.72E-02,5.90E-02,4.40E-02
-0.00067072,0.055499496,5.52E-02,5.70E-02,4.40E-02
-0.00067056,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.0006704,0.055499496,5.72E-02,5.90E-02,4.40E-02
-0.00067024,0.053489446,5.32E-02,5.90E-02,4.40E-02
-0.00067008,0.053489446,5.32E-02,5.90E-02,4.40E-02
-0.00066992,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066976,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.0006696,0.053489446,5.52E-02,6.10E-02,4.40E-02
-0.00066944,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00066928,0.057509546,5.52E-02,5.90E-02,4.40E-02
-0.00066912,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066896,0.053489446,5.52E-02,5.90E-02,4.60E-02
-0.0006688,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00066864,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066848,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00066832,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066816,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.000668,0.053489446,5.52E-02,5.90E-02,4.40E-02
-0.00066784,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00066768,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.00066752,0.053489446,5.52E-02,5.90E-02,4.40E-02
-0.00066736,0.055499496,5.32E-02,6.10E-02,4.40E-02
-0.0006672,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00066704,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066688,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066672,0.053489446,5.52E-02,5.90E-02,4.40E-02
-0.00066656,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.0006664,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.00066624,0.055499496,5.52E-02,6.10E-02,4.60E-02
-0.00066608,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066592,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.00066576,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.0006656,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066544,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066528,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066512,0.053489446,5.52E-02,5.70E-02,4.60E-02
-0.00066496,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.0006648,0.055499496,5.32E-02,5.70E-02,4.60E-02
-0.00066464,0.055499496,5.52E-02,5.70E-02,4.40E-02
-0.00066448,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00066432,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.00066416,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.000664,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066384,0.055499496,5.32E-02,5.70E-02,4.81E-02
-0.00066368,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066352,0.055499496,5.32E-02,5.70E-02,4.60E-02
-0.00066336,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.0006632,0.055499496,5.32E-02,5.70E-02,4.60E-02
-0.00066304,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.00066288,0.055499496,5.32E-02,5.90E-02,4.40E-02
-0.00066272,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066256,0.055499496,5.32E-02,5.70E-02,4.60E-02
-0.0006624,0.057509546,5.52E-02,5.90E-02,4.81E-02
-0.00066224,0.055499496,5.32E-02,5.70E-02,4.60E-02
-0.00066208,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066192,0.055499496,5.32E-02,5.70E-02,4.40E-02
-0.00066176,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.0006616,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00066144,0.055499496,5.52E-02,5.90E-02,4.40E-02
-0.00066128,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066112,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00066096,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.0006608,0.055499496,5.52E-02,5.90E-02,4.60E-02
-0.00066064,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00066048,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00066032,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00066016,0.055499496,5.52E-02,5.70E-02,4.40E-02
-0.00066,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.00065984,0.055499496,5.32E-02,5.90E-02,4.60E-02
-0.00065968,0.055499496,5.52E-02,5.70E-02,4.60E-02
-0.00065952,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.00065936,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.0006592,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.00065904,0.055499496,5.52E-02,5.50E-02,4.60E-02
-0.00065888,0.055499496,5.32E-02,5.70E-02,4.81E-02
-0.00065872,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.00065856,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.0006584,0.055499496,5.32E-02,5.70E-02,4.81E-02
-0.00065824,0.057509546,5.52E-02,5.70E-02,4.60E-02
-0.00065808,0.057509546,5.52E-02,5.70E-02,4.81E-02
-0.00065792,0.057509546,5.52E-02,5.70E-02,4.81E-02
-0.00065776,0.055499496,5.32E-02,5.70E-02,4.60E-02
-0.0006576,0.055499496,5.32E-02,5.70E-02,4.81E-02
-0.00065744,0.055499496,5.52E-02,5.50E-02,4.60E-02
-0.00065728,0.055499496,5.32E-02,5.70E-02,4.81E-02
-0.00065712,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.00065696,0.055499496,5.32E-02,5.50E-02,4.60E-02
-0.0006568,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065664,0.055499496,5.32E-02,5.50E-02,4.60E-02
-0.00065648,0.055499496,5.32E-02,5.50E-02,4.60E-02
-0.00065632,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065616,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.000656,0.055499496,5.52E-02,5.70E-02,4.81E-02
-0.00065584,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065568,0.053489446,5.52E-02,5.50E-02,4.60E-02
-0.00065552,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065536,0.055499496,5.32E-02,5.50E-02,4.60E-02
-0.0006552,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065504,0.057509546,5.52E-02,5.50E-02,4.60E-02
-0.00065488,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065472,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00065456,0.057509546,5.52E-02,5.50E-02,4.60E-02
-0.0006544,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065424,0.057509546,5.32E-02,5.50E-02,4.81E-02
-0.00065408,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065392,0.055499496,5.32E-02,5.30E-02,4.81E-02
-0.00065376,0.057509546,5.32E-02,5.50E-02,4.81E-02
-0.0006536,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065344,0.055499496,5.32E-02,5.50E-02,4.60E-02
-0.00065328,0.057509546,5.52E-02,5.50E-02,4.60E-02
-0.00065312,0.057509546,5.32E-02,5.50E-02,4.81E-02
-0.00065296,0.057509546,5.52E-02,5.50E-02,4.81E-02
-0.0006528,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065264,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065248,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065232,0.057509546,5.72E-02,5.50E-02,4.60E-02
-0.00065216,0.053489446,5.52E-02,5.50E-02,4.81E-02
-0.000652,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00065184,0.057509546,5.52E-02,5.30E-02,4.60E-02
-0.00065168,0.055499496,5.32E-02,5.50E-02,4.81E-02
-0.00065152,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065136,0.057509546,5.52E-02,5.50E-02,4.60E-02
-0.0006512,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00065104,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00065088,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00065072,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00065056,0.057509546,5.52E-02,5.50E-02,4.81E-02
-0.0006504,0.055499496,5.52E-02,5.50E-02,4.81E-02
-0.00065024,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00065008,0.057509546,5.52E-02,5.30E-02,4.81E-02
-0.00064992,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00064976,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.0006496,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00064944,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00064928,0.055499496,5.32E-02,5.30E-02,4.81E-02
-0.00064912,0.055499496,5.32E-02,5.30E-02,4.60E-02
-0.00064896,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.0006488,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00064864,0.057509546,5.52E-02,5.30E-02,4.81E-02
-0.00064848,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00064832,0.055499496,5.52E-02,5.10E-02,4.81E-02
-0.00064816,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.000648,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.00064784,0.055499496,5.32E-02,5.30E-02,4.60E-02
-0.00064768,0.055499496,5.72E-02,5.30E-02,4.60E-02
-0.00064752,0.055499496,5.52E-02,5.30E-02,4.60E-02
-0.00064736,0.055499496,5.52E-02,5.30E-02,4.81E-02
-0.0006472,0.057509546,5.52E-02,5.30E-02,4.81E-02
